,Date,Likert_algorithms:Ik_weet_waar_en_hoe_vaak_een_alg,Likert_algorithms:Ik_kan_herkennen_wanneer_NU_nl_e,Likert_algorithms:Ik_begrijp_waarom_bepaalde_artik,Likert_algorithms:De_selectie_van_nieuwsartikelen_,Likert_algorithms:Ik_denk_dat_het_personalisatie-a,text,text1,Likert_transparentie:Het_is_voor_mij_belangrijk_om_te,Likert_transparentie:Ik_wil_graag_meer_inzicht_krijge,Likert_transparentie:Ik_wil_graag_weten_welke_gegeven,Likert_transparentie:Ik_wil_graag_begrijpen_met_welk_,Likert_transparentie:Ik_vind_dat_NU_nl_duidelijker_zo,Hoe_kun_je_herkennen_of_een_nieu,Likert_controle:Ik_wil_graag_de_mogelijkheid_heb,Likert_controle:Ik_vind_het_belangrijk_dat_ik_op,Likert_controle:Ik_vind_het_belangrijk_om_aan_te,Likert_controle:Ik_vind_het_belangrijk_om_mijn_v,Likert_controle:Ik_vind_het_belangrijk_dat_ik_ka,In_welke_situaties_zou_je_ervoor,Likert_personalisatie_curatie:Ik_vind_dat_algoritmes_mij_helpe,Likert_personalisatie_curatie:Ik_geef_de_voorkeur_aan_aanbevel,Likert_personalisatie_curatie:Ik_denk_dat_een_algoritme_beter_,Likert_personalisatie_curatie:Ik_geloof_dat_aanbevelingen_door,Likert_personalisatie_curatie:Ik_waardeer_dat_algoritmes_mij_m,Likert_curatie_concerns:Ik_ben_bezorgd_dat_algoritmes_er,Likert_curatie_concerns:Ik_vind_het_belangrijk_dat_mense,Likert_curatie_concerns:Ik_vertrouw_aanbevelingen_van_ee,Likert_curatie_concerns:Algoritmes_zijn_te_beperkt_om_te,Hoe_belangrijk_vind_je_personali,Hoe_vaak_klik_je_op_nieuwsartike,Hoe_vaak_blijf_je_ingelogd_op_NU,Hoeveel_tijd_besteed_je_gemiddel,Heb_je_toestemming_gegeven_voor_,Welke_cookies_heb_je_geaccepteer,Wat_is_jouw_leeftijd_,Geef_aan_op_een_schaal_van_1_tot:Ik_ben_bezorgd_dat_algoritmes_er,Geef_aan_op_een_schaal_van_1_tot:Ik_vind_het_belangrijk_dat_mense,Geef_aan_op_een_schaal_van_1_tot:Ik_vertrouw_aanbevelingen_van_ee,Geef_aan_op_een_schaal_van_1_tot:Algoritmes_zijn_te_beperkt_om_te,Geef_aan_op_een_schaal_van_1_tot:Ik_denk_dat_menselijke_redacteur,URL,Location,Total Time,Device type,Browser,System,IP
340,2024-11-05 11:44:05,1,1,4,1,1,Denk er niet over na...,"Ik geef aan wat waar ik graag wat meer over wil weten , algoritme kan zien waar ik op klik en reageer",1,1,1,1,1,"Maakt mij niet uit , kan zelf ook zoeken naar nieuws elders",5,5,3,3,3,Wil geen nieuws missen,3,1,1,2,2,,,,,"Vind wel fijn dat bepaalde artikelen over vepaalde onderwerpen meer worden uitgelicht, vind irritant dat i 100den artikelen lijf ontvangen van jaren oud",3,Ik_ben_altijd_ingelogd,Meer_dan_60_minuten,Nee,,43,3,5,3,1,4,,,536s,Mobile Phone,Chrome Mobile 0.0.0,Android,
341,2024-11-05 11:43:12,4,4,4,2,2,Bijna overal,Klikbaits volgen en misschien de tijd die je neemt met scrollen door berichten .je,3,3,3,5,3,"Moeilijk, indien de inhoud afwijkt van het top nieeuws op andere nieuwssites die je voor andere doeleinden gebruikt.",5,5,5,5,5,Bij een major event wil je niet dat een eigen bias bellemmerd dat je de NU bias over dat event te zien krijgt.,1,4,3,2,4,,,,,"Vooral op X, daar moet je jouw vedrag aanpassen om niet in de verkeerde echoput terrecht te komen.",2,Ik_ben_altijd_ingelogd,Minder_dan_5_minuten,Ja,Cookies_voor_personalisatie_van_,60,4,3,3,5,4,,,954s,Mobile Phone,Samsung Browser 26.0.0,Android,
342,2024-11-05 11:34:03,1,2,3,2,2,Geen idee,Nee,3,4,5,4,4,Geen idee,4,5,5,3,3,Nieuwe input van onderwerpen,3,3,4,4,3,,,,,Beter een algoritme dan de vaak gekleurde mening van een redacteur als het gaat om nieuws kiezen,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,56,3,3,3,3,2,,,252s,Mobile Phone,Chrome Mobile 0.0.0,Android,
343,2024-11-05 11:21:21,4,3,5,5,4,Voor het tonen van nieuws waar ik eerder over heb gelezen,Zie hierboven,4,4,4,2,4,Weet ik eigenlijk niet. Merk het zelf omdat ik eerder iets heb gelezen over onderwerp,5,5,2,4,5,Ik wil niet i. Een fuik terecht komen en ook nieuws vanuit andere richting lezen,4,3,3,3,4,,,,,Heb ik al eerder aangegeven.,3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,44,5,5,3,3,5,,,306s,Mobile Phone,Chrome Mobile 0.0.0,Android,
344,2024-11-05 11:18:49,2,4,1,1,2,"Uitgekozen voor jou, advertenties",Nee,4,4,5,4,5,Aparte rubriek,4,5,5,5,5,Als ik depressief raak van negatief wereldnieuws,1,1,1,1,1,,,,,"Ik ervaar het als irritant, omdat de inschatting zelden klopt",1,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,65,1,5,5,5,5,,,423s,Mobile Phone,Chrome Mobile 0.0.0,Android,
345,2024-11-05 11:09:56,3,5,5,5,4,Waarschijnlijk via de geplaatste artikelen.,Aan de hand van het regelmatig lezen van artikelen van hetzelfde onderwerp. Dat geeft een inzicht in wat dit persoon interessant vindt.,4,4,4,3,2,"Ik ga er vanuit dat een artikel op de website zonder algoritme geplaatst wordt. Het lijkt mij stug dat het op voorkeur van iedere lezer geplaatst wordt. Gebeurt dat wel, dan is dat het achterhouden en onthouden van nieuws.",5,5,1,5,5,Ik kan er geen bedenken.,2,1,1,1,1,,,,,Vind ik niet echt erg belangrijk. Je kan nu al aangeven van welk artikel je meer wilt weten cq wilt volgen.,2,Ik_blijf_meestal_ingelogd_tijden,Meer_dan_60_minuten,Ja,Alle_cookies_inclusief_marketing,70,5,5,5,5,5,,,1366s,Mobile Phone,Chrome Mobile 0.0.0,Android,
346,2024-11-05 11:02:10,4,3,5,3,2,Geld,"Je klikt ergens op,  dat wordt onthouden en vervolgens krijg je vergelijkbare content en advertenties te zien",3,2,2,2,3,Geen idee,5,5,5,5,5,Als ik op iets onzinnigs heb geklikt,3,1,2,2,3,,,,,Niet belangrijk . Je klikt op iets doms en krijgt vervolgens meer domme dingen,2,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Weet_ik_niet,,38,2,4,3,3,4,,,505s,Mobile Phone,Samsung Browser 26.0.0,Android,
347,2024-11-05 10:49:40,3,2,5,4,5,Op de algemene feiten,Door mijn zoek resultaten te analiseren,2,2,3,4,2,Heb ik mij niet in verdiept,5,2,4,4,4,Deprimerende en roddel artikelen,4,1,3,3,3,,,,,Nu.nl sluit het beste aan bij mijn persoonlijke voorkeuren,4,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Weet_ik_niet,,82,3,4,4,2,5,,,996s,Mobile Phone,Chrome Mobile 0.0.0,Android,
348,2024-11-05 10:49:10,3,1,4,4,5,In welke artikelen ik geïnteresseerd ben  welke ik helemaal lees,Van het genre arikelen dat ik lees krijg ik er steeds meer voorgeschoteld en welke ik niet lees steeds minder dat is denk ik niet goed,4,4,4,4,5,Geen idee,5,5,5,5,5,Dat je daardoor eenzijdig geïnformeerd wordt iets wat je natuurlijk bij Facebook heel sterk ziet.,4,2,2,2,3,,,,,Facebook iedereen krijgt zijn eigen voorkeuren te zien dus leeft in zijn eigen bubbel,4,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Ja,Cookies_voor_personalisatie_van_,63,5,5,5,5,5,,,821s,Mobile Phone,Chrome Mobile 0.0.0,Android,
349,2024-11-05 10:39:54,1,3,5,4,4,Selectie informatie,"Create categorieen, kijk hoe vaak ik iedere categorie lees, kijk hoe lang ik het lees, create een profiel van mij, bied me de info en advertenties dat bij dat profiel past, update etc",1,1,1,1,1,Selectie informatie,5,5,5,5,5,"Een onderwerp tijdelijk interessant, bv sport alleen voor 1 toernooi etc",5,5,5,5,5,,,,,"Teveel nieuws om alles te volgen, dus ik moet selecteren. Het grote bieuws en specifiek voor mijn interesse. FT doet dit beter dan nu.nl",3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,56,3,5,3,5,5,,,747s,Mobile Phone,Samsung Browser 26.0.0,Android,
350,2024-11-05 10:34:34,1,1,1,1,1,Ik dacht helemaal niet,Nee,5,5,5,5,5,Ik zou het waarderen als er dan staat: aanbevolen voor jou,5,5,1,1,5,"Ik zou personaliseren altijd uit willen zetten, zodat ik geen eenzijdige informatie voorgeschoteld krijg",3,1,1,5,3,,,,,"Ikzelf kijk vrijwel niet naar de voorpagina. Ik vergelijk de informatie die ik zie bij nu.nl met nos.nl en kijk ook op Flipboard. Als ik informatie voor ik zie komen op nu.nl van een andere dpg pagina, kijk ik vaak ook daar voor meer gerichte info over dat onderwerp en kijk ik daar ook wat ik volgens die site aan info gemist zou hebben",3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,44,5,5,5,5,3,,,488s,Mobile Phone,Chrome Mobile 0.0.0,Android,
351,2024-11-05 10:33:35,2,3,3,2,2,Ik zie het aan de advertenties,Zie bovenstaande,5,5,5,5,5,Ik krijg bepaalde artikelen van bepaalde kranten,5,5,5,5,5,"Ik krijg weinig of geen artikelen van de NRC, Trouw of FD",1,1,1,1,1,,,,,"Ik zie geen artikelen van FD, Trouw, NRC",3,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Ja,Alleen_noodzakelijke_cookies,70,5,5,5,5,5,,,427s,Tablet,Chrome 0.0.0,Android,
352,2024-11-05 10:31:39,2,2,3,2,3,Advertenties nieuwsartikellen,Nee,4,3,3,4,2,Weet ik niet,3,5,1,3,5,Wil gewoon alles zien. Niet dat ik een bepaalde trechter wordt ingeduwd,1,1,1,1,1,,,,,Nee,4,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,36,5,5,5,5,5,,,295s,Mobile Phone,Samsung Browser 26.0.0,Android,
353,2024-11-05 10:25:35,2,2,2,1,2,Ik denk dat het nog nauwelijks of niet wordt gebruikt,Ik weet wat personalisatie algoritmes zijn maar ik denk dat er nog geen of nauwelijks gebruik van wordt gemaakt,5,5,5,5,5,Niet,5,5,5,5,5,"Als je teveel in je eigen bubbel komt, je eigen Rabbit Hole dan krijg je een minder brede blik op de wereld. Ik vind dat je juist op de redactie van een nieuwssite moet kunnen vertrouwen dat ze een goede brede selectie maken",4,3,1,2,4,,,,,Soms is het fijn dat er achtergrond artikelen algoritmysch worden gefilterd die mijn specifieke interesse hebben,4,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Cookies_voor_personalisatie_van_,,5,5,5,1,5,,,713s,Mobile Phone,Chrome Mobile 0.0.0,Android,
354,2024-11-05 10:12:09,2,2,2,3,1,Klik gedrag?,"Niet prominent, maar dat heb ik ook liever niet.",1,4,4,1,1,Meestal een raadsel.,3,5,1,1,4,Eigenlijk altijd.,2,1,2,1,2,,,,,"Niet belangrijk, ik wil breed en wellicht verrassend geïnformeerd worden.",2,Ik_blijf_meestal_ingelogd_tijden,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,66,4,5,4,3,5,,,405s,Mobile Phone,Samsung Browser 26.0.0,Android,
355,2024-11-05 09:58:37,1,2,1,3,3,Selecteren van artikelen,"Naar aanleiding van klikgedrag, door cookies",1,4,5,5,5,Naar aanleiding van klikgedrag,5,5,3,4,5,Als mijn interesse in een onderwerp afneemt,4,1,1,2,2,,,,,Ik vind algoritmes een inbreuk op mijn privacy. Ik vind menselijke aanbevelingen betrouwbaarder,3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alleen_noodzakelijke_cookies,59,1,5,5,4,5,,,396s,Mobile Phone,Chrome Mobile 0.0.0,Android,
356,2024-11-05 09:55:46,1,2,3,2,2,?,?,3,3,5,5,3,?,5,5,4,3,4,?,3,3,4,3,3,,,,,?,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,55,3,4,3,5,5,,,509s,Mobile Phone,Chrome Mobile 0.0.0,Android,
357,2024-11-05 09:51:55,2,3,4,2,3,Op items die ik vaak aan tik.,Nee,4,4,4,4,4,Weet ik niet,4,5,5,4,4,Als het me te veel wordt en ik even geen personalisatie wil hebben,3,1,3,3,3,,,,,Niet heel belangrijk en ik heb geen voorbeeld,4,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Weet_ik_niet,,70,3,5,5,4,4,,,406s,Mobile Phone,Chrome Mobile 0.0.0,Android,
358,2024-11-05 09:38:56,3,1,4,4,4,...,...,5,3,5,5,5,...,5,5,5,5,5,Ik hoef niet alles te zien/weten.,3,3,3,3,3,,,,,Ik ben hier dubbel in. Ik wil het liefst zelf kunnen bepalen,4,Ik_log_alleen_in_wanneer_het_nod,5_tot_15_minuten,Nee,,55,5,5,3,3,3,,,598s,Mobile Phone,Chrome Mobile 0.0.0,Android,
359,2024-11-05 09:36:28,3,3,3,3,3,Geen idee,Nee,2,1,1,1,1,Geen idee,1,4,3,1,1,Niet,2,1,1,1,1,,,,,Niet belangrijk,3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,51,1,2,2,3,4,,,251s,Mobile Phone,Samsung Browser 23.0.0,Android,
360,2024-11-05 09:36:04,1,2,3,3,3,Geen idee,Meer laten lezen van het geen je leest,4,4,4,4,5,Geen idee,3,5,3,3,4,Nieuws nieuws,3,2,2,2,3,,,,,Zou het niet weten,4,Ik_log_alleen_in_wanneer_het_nod,30_tot_60_minuten,Nee,,49,5,4,3,3,3,,,424s,Mobile Phone,Samsung Browser 26.0.0,Android,
361,2024-11-05 09:35:37,2,4,4,4,3,Volgorde van de berichten,Doordat ik klik op bepaalde berichten,1,3,3,3,3,?,4,4,4,3,4,Sport vind ik niet interessant,4,1,2,3,4,,,,,Nee,3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,67,3,5,3,3,4,,,424s,Mobile Phone,Chrome Mobile 0.0.0,Android,
362,2024-11-05 09:12:57,3,3,4,3,4,Nvt,Nvt,3,4,4,4,4,Nvt,5,4,4,4,4,Nvt,4,3,3,4,4,,,,,Nvt,4,Ik_ben_altijd_ingelogd,Meer_dan_60_minuten,Ja,Alle_cookies_inclusief_marketing,75,4,5,4,2,5,,,283s,Tablet,Chrome 0.0.0,Android,
363,2024-11-05 09:02:16,2,1,3,3,2,volgorde van artikelen,met voorrang artikelen laten zien die bij je bubbel passen,2,3,3,4,3,weet ik niet,3,4,3,2,3,weet ik niet,3,2,1,3,3,,,,,niet; nee,4,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Weet_ik_niet,,76,4,5,5,5,5,,,451s,Mobile Phone,Chrome Mobile 0.0.0,Android,
364,2024-11-05 08:58:29,1,1,2,2,2,Geen idee.,Door leesgedrag te monitoren? Ik vind het een naar gevoel dat mijn gedrag continue geanalyseerd wordt.,4,5,5,5,5,Geen flauw idee. Ik stop denk ik nu maar met hè gebruik van nu.nl.,5,5,3,3,5,Ik vind autonomie erg belangrijk. Ik wil niet dat er door wie of wat dan ook iets voor mij wordt bepaald. Nooit.,3,1,1,1,1,,,,,Ik wil graag het belangrijkste nieuws toto mij nemen dat geselecteerd is door een mens die daartoe is opgeleid.,3,Ik_log_alleen_in_wanneer_het_nod,30_tot_60_minuten,Weet_ik_niet,,41,1,5,5,3,5,,,402s,Mobile Phone,Chrome Mobile 0.0.0,Android,
365,2024-11-05 08:57:22,3,4,3,2,2,Push berichten,Obv eerder gelezen berichten ontvang je gepersonaliseerde berichten,3,3,5,3,3,Voetnoot in artikel,5,5,4,4,5,Als het misgaat en ik voor mijn gevoel veel berichten zie die mij niet interesseren,4,3,3,3,4,,,,,-,3,Ik_log_nooit_in_op_NU_nl,Minder_dan_5_minuten,Weet_ik_niet,,57 jaar,4,4,3,4,3,,,342s,Mobile Phone,Safari 17.6.0,iOS,
366,2024-11-05 08:52:04,2,2,3,1,1,Weet niet,Kijken welke categorien artikelen ik openklik en meer daarvan bovenaan tonen,5,5,5,5,5,Weet niet,5,5,5,5,5,"Ik wil altijd zelf kiezen wat ik lees. Behalve sport, ik lees alleen soms F1",1,1,1,1,1,,,,,Geen personalisatie svp,2,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Nee,,72,5,5,5,5,5,,,397s,Mobile Phone,Chrome Mobile 0.0.0,Android,
367,2024-11-05 08:49:17,3,4,4,3,2,Ik vraag me af of dat gebeurt. Het aantal artikelen dat dagelijks beschikbaar is op nu.nl is relatief weinig voor een recommendation algorithm. Als het gebeurt zal het in de volgorde van de nieuwsartikelen zitten.,Door gebruikers met vergelijkbare interesses vergelijkbare artikelen aan te raden.,2,2,2,3,2,"Als artikelen die mijn interesse hebben consistent worden aangeraden is de kans groot dat dat door een algoritme gebeurt, maar de hoeveelheid artikelen maakt dit lastig te herkennen.",2,2,2,2,2,"Alleen als ik het gevoel zou krijgen dat ik eenzijdig nieuws krijg. Als het gaat om de volgorde van artikelen, dus bovenaan wat ik interessant vind, maar alle andere artikelen ook vindbaar daaronder, zou ik personalisatie nooit uitschakelen.",2,3,3,3,3,,,,,"Op grote schaal is het belangrijk, omdat het tot polarisatie kan leiden. Voor mij persoonlijk heb ik geen probleem met personalisatie, zolang de rest van het nieuws ook vindbaar is.",4,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Ja,Alle_cookies_inclusief_marketing,24,2,3,3,1,5,,,498s,Mobile Phone,Chrome Mobile 0.0.0,Android,
368,2024-11-05 08:45:32,5,5,5,5,5,Bij het presenteren van nieuws over onderwerpen die ik vaker bekeken heb.,Interesse in onderwerpen wordt vastgesteld adhv het lezen van berichten.,5,5,5,5,2,Geen idee.,5,5,3,3,4,Als er belangrijke gebeurtenissen zijn die buiten mijn normale interesse gebieden liggen en ik het gevoel heb dat ik nieuws daarover daarom mis.,4,2,2,3,4,,,,,Het is  van belang omdat je anders bij veel berichten door de bomen het bos niet meer ziet.,4,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,71,4,5,5,4,5,,,857s,Mobile Phone,Chrome Mobile 0.0.0,Android,
369,2024-11-05 08:40:08,2,2,4,4,3,Geen idee,Reclames,1,1,1,1,1,Geen idee,5,5,1,1,5,Ik wil ook nieuwsberichten zien waar ik geen interesse in heb anders hou ik geen open blik naar de wereld,4,2,2,3,1,,,,,N/a,3,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Weet_ik_niet,,51,5,5,4,4,3,,,341s,Desktop,Safari 18.1.0,MacOSX,
370,2024-11-05 08:38:17,2,3,3,2,3,Artikelen uit andere kranten.Reclame,Door volgen van wat ik lees,5,5,5,5,5,Geen idee,5,5,5,5,5,Niet geïnteresseerd in sport. Vanwege bescherming privacy.,3,1,1,3,3,,,,,Ik heb Ernie te weinig inzicht in,3,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Nee,,71,3,3,3,3,3,,,3138s,Desktop,Safari 17.6.0,MacOSX,
371,2024-11-05 08:34:39,2,3,4,4,4,"Verbetering klantbinding, reclame inkomsten.","Analyse van klik en leesgedrag, lokatie en voorkeuren.",1,1,5,3,2,Niet over nagedacht.,4,1,5,4,3,"Voorkomen van verkokerd leesgedrag, dus af en toe wat onbekends.",3,4,4,4,4,,,,,Erg belangrijk om politiek correcte verslaggeving te verminderen.gedrag,3,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Ja,Alle_cookies_inclusief_marketing,74,3,3,2,2,2,,,790s,Mobile Phone,Chrome Mobile 0.0.0,Android,
372,2024-11-05 08:34:30,3,4,4,4,3,In nieuwsvoorziening en in reclame advertenties,Geen idee maar houd er niet van,3,4,5,5,5,Streeknieuws sowieso via algoritmes,5,5,5,5,5,Sowieso uitschakelen. Vind het geen fijn gevoel dat ik zelf geen keuze heb,1,1,1,1,1,,,,,Ik wil zelf kunnen bepalen wat ik lees,3,Ik_blijf_meestal_ingelogd_tijden,5_tot_15_minuten,Weet_ik_niet,,65,5,5,5,5,5,,,465s,Mobile Phone,Safari 17.6.0,iOS,
373,2024-11-05 08:24:32,1,1,1,2,1,Geen idee,Geen idee,3,4,4,4,5,?,1,5,1,1,1,Euhh,1,1,1,1,1,,,,,Euh,2,Ik_log_nooit_in_op_NU_nl,30_tot_60_minuten,Nee,,54,5,4,5,3,5,,,275s,Mobile Phone,Samsung Browser 26.0.0,Android,
374,2024-11-05 08:23:56,1,1,4,3,4,Geen idee,Ik probeer dat zo veel mogelijk te vermijden door bijvoorbeeld géén NU+ te nemen.,5,5,5,5,5,Aan het taalgebruik?,1,5,1,1,5,"Altijd, ik lees nieuws zo breed mogelijk om verrast te worden",1,1,3,1,1,,,,,Kijk naar de dagelijkse talkshows,1,Ik_log_nooit_in_op_NU_nl,30_tot_60_minuten,Weet_ik_niet,,68,5,5,3,5,5,,,406s,Mobile Phone,Chrome Mobile 0.0.0,Android,
375,2024-11-05 08:22:13,5,5,5,5,5,"Laatste nieuws, sport, entertainment",Als de functie radio van een nummer op Spotify,1,1,2,3,1,Nee,5,3,4,4,4,Niet,5,5,5,5,5,,,,,Nee,4,Ik_ben_altijd_ingelogd,30_tot_60_minuten,Ja,Alle_cookies_inclusief_marketing,54,1,4,3,3,3,,,291s,Mobile Phone,Safari 17.6.0,iOS,
376,2024-11-05 08:07:47,1,1,3,1,2,Geen idee,Door de artikelen die ik aanklik,3,5,5,5,5,Geen idee,5,5,3,5,5,Dat bepaal ik op het moment zelf,3,3,3,3,3,,,,,Niet heel belangrijk. Bepaal ik zelf,3,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Weet_ik_niet,,55,4,4,4,4,5,,,1113s,Mobile Phone,Safari 17.6.0,iOS,
377,2024-11-05 08:05:39,1,1,3,2,3,'Waar' is onduidelijk.,Weet ik niet.,4,4,5,5,5,Weet ik niet.,4,5,4,2,5,Vrijwel altijd bij voorkeur,3,2,2,2,1,,,,,"Niet belangrijk, maak zelf mijn keuze in wat ik wil lezen.",2,Ik_log_alleen_in_wanneer_het_nod,15_tot_30_minuten,Nee,,58,3,5,5,4,5,,,611s,Mobile Phone,Chrome Mobile 0.0.0,Android,
378,2024-11-05 08:04:11,2,1,4,1,2,Push notificaties. Volgens mij niet op de voorpagina?,Het soort artikelen waar je vaak op klikt wordt sneller aanbevolen,4,3,5,3,3,Op NU.nl zie ik daar geen verschil tussen,4,5,4,4,5,"Eigenlijk altijd, van een krant verwacht ik gewoon al het nieuws te zien te krijgen. Ik bepaal dan zelf wel wat ik interessant vindt.",2,1,4,2,1,,,,,Liever heb ik geen personalisatie,4,Ik_ben_altijd_ingelogd,5_tot_15_minuten,Weet_ik_niet,,24,4,4,5,4,5,,,577s,Mobile Phone,Chrome Mobile 0.0.0,Android,
379,2024-11-05 08:01:34,5,1,5,5,5,Keuze van artikels,Door soort van artikel tijdens selectie met behulp van neuraal netwerk,5,5,5,5,5,Niet,5,5,5,5,5,"Geen behoefte aan personalisatie,  ik moet denken aan brave New World.",1,1,1,1,1,,,,,Ik kreeg enkel nieuwsaanbevelingen voor vrouwen,1,Ik_log_nooit_in_op_NU_nl,15_tot_30_minuten,Nee,,63,5,5,5,5,5,,,476s,Mobile Phone,Samsung Browser 26.0.0,Android,
380,2024-11-05 08:00:47,1,2,3,2,2,Geen idee,Nee,3,3,3,4,3,Geen idee,3,2,4,2,3,"Als ik veel hetzelfde nieuws lees, en juist iets anders wil ontdekken",4,3,4,3,4,,,,,Ik zou meer nieuws lezen als het beter aansluit op mijn interesses. Ook zou ik dan misschien vaker positief nieuws lezen dan nu.,3,Ik_blijf_meestal_ingelogd_tijden,5_tot_15_minuten,Weet_ik_niet,,24,4,4,3,3,3,,,531s,Mobile Phone,Chrome Mobile 0.0.0,Android,
381,2024-11-05 07:56:35,1,1,1,1,1,Geen idee,Geen idee,3,2,2,4,4,Weet ik niet,3,5,2,3,4,Ik zou dit normaal uitzetten,2,2,3,2,2,,,,,Ik heb hier geen duidelijke mening over,2,Ik_blijf_meestal_ingelogd_tijden,5_tot_15_minuten,Weet_ik_niet,,81 jaar,4,4,4,4,4,,,596s,Mobile Phone,Safari 17.6.0,iOS,
382,2024-11-05 07:56:22,2,2,3,3,3,Overal het sorteren van een lijst op volgorde van tijd is al een algoritme namelijk.,Mogelijk in de volgorde van berichten. In de doorklik berichten onderaan een bericht.,2,5,5,1,1,"Als het er niet bij staat is er, lijkt mij, geen mogelijkheid dit te achterhalen.",2,4,3,2,4,Wil niet in 1 bepaald soort nieuws bubbel belanden.,3,3,3,1,2,,,,,Niet. Wil juist dingen buiten mijn interesses tegenkomen,3,Ik_blijf_meestal_ingelogd_tijden,5_tot_15_minuten,Weet_ik_niet,,29,2,4,3,3,3,,,530s,Mobile Phone,Chrome Mobile 0.0.0,Android,
383,2024-11-05 07:56:18,2,2,4,3,2,Om gebruikers steeds meer persoonlijk te bedienen en om informatie te krijgen over de lezers,"Nee, geen idee. Ben totaal onwetend wat dat betreft. Wel kijk ik uit met coockies, weiger ze of stel ze in",1,5,5,5,3,"Geen idee, maar zou er wel graag meer over willen weten",5,5,3,3,3,"Als al een tijdje nieuws persoonlijk tot je is gekomen, wordt het soms weer tijd voor een 'brede blik'",4,3,3,4,4,,,,,Nee,5,Ik_blijf_meestal_ingelogd_tijden,15_tot_30_minuten,Weet_ik_niet,,60,5,3,3,2,2,,,900s,Mobile Phone,Samsung Browser 26.0.0,Android,
384,2024-11-05 07:53:52,3,3,5,3,3,Ik zie het vaak wel aan de ads maar ik kan moeilijk onderscheiden of er nieuwsitems via een algoritme zijn uitgekozen,Helaas ben ik daar niet mee op de hoogte,3,3,5,3,3,Ik zou het niet weten en of herkennen.,5,5,5,4,4,"Als er artikelen voorbij komen zoals achterklap of roddelpraat over Bn'rs, zou ik dat uit willen schakelen.t",3,1,1,3,2,,,,,Ik vind het juist prettig om algemeen nieuws te lezen. Ik hou niet van het idee dat er nieuwsfeiten voor mij worden uitgekozen op basis van een algoritme,4,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,52,3,5,5,3,4,,,636s,Mobile Phone,Chrome Mobile 0.0.0,Android,
385,2024-11-05 07:53:14,1,1,2,1,1,Geen idee,Geen idee,5,5,5,5,5,Geen idee. Dit hele onderwerp is nieuw voor mij.,5,5,5,5,5,"Het algemene nieuws, bij een belangrijke gebeurtenis",1,3,3,1,1,,,,,Ik heb geen behoefte aan personalisatie. Dan hoor ik steeds hetgeen ik al weet.,2,Ik_log_nooit_in_op_NU_nl,5_tot_15_minuten,Weet_ik_niet,,60,5,5,3,5,5,,,427s,Mobile Phone,Safari 18.1.0,iOS,
386,2024-11-05 07:53:07,1,3,3,3,3,Bij wat je aanklikt,"Men kijkt naar leeftijd, m/v, en wat je aanklikt",5,5,5,5,5,Kan ik niet,4,5,2,5,5,Als het gaat om advertenties of dat ik meer regionaal nieuws wil,4,3,2,2,2,,,,,Niet,3,Ik_ben_altijd_ingelogd,15_tot_30_minuten,Weet_ik_niet,,65 jaar,4,4,4,4,4,,,356s,Mobile Phone,Chrome Mobile 0.0.0,Android,
